environment,family,seed,budget,method,ndcg,delta_vs_source_router,onboarding_operations,task_searches,workload,total_operations,mean_profile_apply_seconds
fiqa_bm25,body_terms,23,64,profile_router,0.25228729966197927,0.0,63,1,200,263,3.478333819657564e-06
fiqa_bm25,body_terms,23,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,1,64,0.0
fiqa_bm25,body_terms,23,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,10,73,0.0
fiqa_bm25,body_terms,23,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,50,113,0.0
fiqa_bm25,body_terms,23,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,200,263,0.0
fiqa_bm25,body_terms,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,23,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,23,256,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,23,256,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,23,256,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,23,256,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,23,256,profile_router,0.25228729966197927,0.0,192,1,1,193,3.4669398640592893e-06
fiqa_bm25,body_terms,23,256,profile_router,0.25228729966197927,0.0,192,1,10,202,3.4669398640592893e-06
fiqa_bm25,body_terms,23,256,profile_router,0.25228729966197927,0.0,192,1,50,242,3.4669398640592893e-06
fiqa_bm25,body_terms,23,256,profile_router,0.25228729966197927,0.0,192,1,200,392,3.4669398640592893e-06
fiqa_bm25,body_terms,23,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,1,193,0.0
fiqa_bm25,body_terms,23,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,10,202,0.0
fiqa_bm25,body_terms,23,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,50,242,0.0
fiqa_bm25,body_terms,23,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,200,392,0.0
fiqa_bm25,body_terms,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,23,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,47,0,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,47,0,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,47,0,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,47,0,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,47,0,profile_router,0.25228729966197927,0.0,0,1,1,1,3.4611066803336144e-06
fiqa_bm25,body_terms,47,0,profile_router,0.25228729966197927,0.0,0,1,10,10,3.4611066803336144e-06
fiqa_bm25,body_terms,47,0,profile_router,0.25228729966197927,0.0,0,1,50,50,3.4611066803336144e-06
fiqa_bm25,body_terms,47,0,profile_router,0.25228729966197927,0.0,0,1,200,200,3.4611066803336144e-06
fiqa_bm25,body_terms,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,1,1,0.0
fiqa_bm25,body_terms,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,10,10,0.0
fiqa_bm25,body_terms,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,50,50,0.0
fiqa_bm25,body_terms,47,0,probe_only,0.25251415790289977,0.00022685824092057107,0,1,200,200,0.0
fiqa_bm25,body_terms,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,47,0,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,47,16,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,47,16,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,47,16,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,47,16,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,47,16,profile_router,0.25228729966197927,0.0,15,1,1,16,3.473060205578804e-06
fiqa_bm25,body_terms,47,16,profile_router,0.25228729966197927,0.0,15,1,10,25,3.473060205578804e-06
fiqa_bm25,body_terms,47,16,profile_router,0.25228729966197927,0.0,15,1,50,65,3.473060205578804e-06
fiqa_bm25,body_terms,47,16,profile_router,0.25228729966197927,0.0,15,1,200,215,3.473060205578804e-06
fiqa_bm25,body_terms,47,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,1,16,0.0
fiqa_bm25,body_terms,47,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,10,25,0.0
fiqa_bm25,body_terms,47,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,50,65,0.0
fiqa_bm25,body_terms,47,16,probe_only,0.25251415790289977,0.00022685824092057107,15,1,200,215,0.0
fiqa_bm25,body_terms,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,47,16,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,47,64,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,47,64,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,47,64,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,47,64,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,47,64,profile_router,0.25228729966197927,0.0,63,1,1,64,3.492219839245081e-06
fiqa_bm25,body_terms,47,64,profile_router,0.25228729966197927,0.0,63,1,10,73,3.492219839245081e-06
fiqa_bm25,body_terms,47,64,profile_router,0.25228729966197927,0.0,63,1,50,113,3.492219839245081e-06
fiqa_bm25,body_terms,47,64,profile_router,0.25228729966197927,0.0,63,1,200,263,3.492219839245081e-06
fiqa_bm25,body_terms,47,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,1,64,0.0
fiqa_bm25,body_terms,47,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,10,73,0.0
fiqa_bm25,body_terms,47,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,50,113,0.0
fiqa_bm25,body_terms,47,64,probe_only,0.25251415790289977,0.00022685824092057107,63,1,200,263,0.0
fiqa_bm25,body_terms,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,47,64,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_bm25,body_terms,47,256,source_router,0.25228729966197927,0.0,0,1,1,1,0.0
fiqa_bm25,body_terms,47,256,source_router,0.25228729966197927,0.0,0,1,10,10,0.0
fiqa_bm25,body_terms,47,256,source_router,0.25228729966197927,0.0,0,1,50,50,0.0
fiqa_bm25,body_terms,47,256,source_router,0.25228729966197927,0.0,0,1,200,200,0.0
fiqa_bm25,body_terms,47,256,profile_router,0.25228729966197927,0.0,192,1,1,193,3.4524997075398762e-06
fiqa_bm25,body_terms,47,256,profile_router,0.25228729966197927,0.0,192,1,10,202,3.4524997075398762e-06
fiqa_bm25,body_terms,47,256,profile_router,0.25228729966197927,0.0,192,1,50,242,3.4524997075398762e-06
fiqa_bm25,body_terms,47,256,profile_router,0.25228729966197927,0.0,192,1,200,392,3.4524997075398762e-06
fiqa_bm25,body_terms,47,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,1,193,0.0
fiqa_bm25,body_terms,47,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,10,202,0.0
fiqa_bm25,body_terms,47,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,50,242,0.0
fiqa_bm25,body_terms,47,256,probe_only,0.25251415790289977,0.00022685824092057107,192,1,200,392,0.0
fiqa_bm25,body_terms,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,1,2,0.0
fiqa_bm25,body_terms,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,10,20,0.0
fiqa_bm25,body_terms,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,50,100,0.0
fiqa_bm25,body_terms,47,256,rrf_extra,0.2542937306161939,0.0020064309542146843,0,2,200,400,0.0
fiqa_dense,exact_title,11,0,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,11,0,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,11,0,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,11,0,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,11,0,profile_router,0.38471835751882716,0.0,0,1,1,1,3.5649995940426987e-06
fiqa_dense,exact_title,11,0,profile_router,0.38471835751882716,0.0,0,1,10,10,3.5649995940426987e-06
fiqa_dense,exact_title,11,0,profile_router,0.38471835751882716,0.0,0,1,50,50,3.5649995940426987e-06
fiqa_dense,exact_title,11,0,profile_router,0.38471835751882716,0.0,0,1,200,200,3.5649995940426987e-06
fiqa_dense,exact_title,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,1,1,0.0
fiqa_dense,exact_title,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,10,10,0.0
fiqa_dense,exact_title,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,50,50,0.0
fiqa_dense,exact_title,11,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,200,200,0.0
fiqa_dense,exact_title,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,11,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,11,16,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,11,16,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,11,16,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,11,16,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,11,16,profile_router,0.38471835751882716,0.0,14,1,1,15,3.468613140285015e-06
fiqa_dense,exact_title,11,16,profile_router,0.38471835751882716,0.0,14,1,10,24,3.468613140285015e-06
fiqa_dense,exact_title,11,16,profile_router,0.38471835751882716,0.0,14,1,50,64,3.468613140285015e-06
fiqa_dense,exact_title,11,16,profile_router,0.38471835751882716,0.0,14,1,200,214,3.468613140285015e-06
fiqa_dense,exact_title,11,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,1,15,0.0
fiqa_dense,exact_title,11,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,10,24,0.0
fiqa_dense,exact_title,11,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,50,64,0.0
fiqa_dense,exact_title,11,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,200,214,0.0
fiqa_dense,exact_title,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,11,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,11,64,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,11,64,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,11,64,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,11,64,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,11,64,profile_router,0.38471835751882716,0.0,62,1,1,63,3.4486129879951478e-06
fiqa_dense,exact_title,11,64,profile_router,0.38471835751882716,0.0,62,1,10,72,3.4486129879951478e-06
fiqa_dense,exact_title,11,64,profile_router,0.38471835751882716,0.0,62,1,50,112,3.4486129879951478e-06
fiqa_dense,exact_title,11,64,profile_router,0.38471835751882716,0.0,62,1,200,262,3.4486129879951478e-06
fiqa_dense,exact_title,11,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,1,63,0.0
fiqa_dense,exact_title,11,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,10,72,0.0
fiqa_dense,exact_title,11,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,50,112,0.0
fiqa_dense,exact_title,11,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,200,262,0.0
fiqa_dense,exact_title,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,11,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,11,256,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,11,256,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,11,256,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,11,256,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,11,256,profile_router,0.38471835751882716,0.0,64,1,1,65,3.4750004609425865e-06
fiqa_dense,exact_title,11,256,profile_router,0.38471835751882716,0.0,64,1,10,74,3.4750004609425865e-06
fiqa_dense,exact_title,11,256,profile_router,0.38471835751882716,0.0,64,1,50,114,3.4750004609425865e-06
fiqa_dense,exact_title,11,256,profile_router,0.38471835751882716,0.0,64,1,200,264,3.4750004609425865e-06
fiqa_dense,exact_title,11,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,1,65,0.0
fiqa_dense,exact_title,11,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,10,74,0.0
fiqa_dense,exact_title,11,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,50,114,0.0
fiqa_dense,exact_title,11,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,200,264,0.0
fiqa_dense,exact_title,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,11,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,23,0,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,23,0,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,23,0,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,23,0,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,23,0,profile_router,0.38471835751882716,0.0,0,1,1,1,3.506940168639024e-06
fiqa_dense,exact_title,23,0,profile_router,0.38471835751882716,0.0,0,1,10,10,3.506940168639024e-06
fiqa_dense,exact_title,23,0,profile_router,0.38471835751882716,0.0,0,1,50,50,3.506940168639024e-06
fiqa_dense,exact_title,23,0,profile_router,0.38471835751882716,0.0,0,1,200,200,3.506940168639024e-06
fiqa_dense,exact_title,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,1,1,0.0
fiqa_dense,exact_title,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,10,10,0.0
fiqa_dense,exact_title,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,50,50,0.0
fiqa_dense,exact_title,23,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,200,200,0.0
fiqa_dense,exact_title,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,23,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,23,16,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,23,16,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,23,16,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,23,16,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,23,16,profile_router,0.38471835751882716,0.0,14,1,1,15,3.4886132925748824e-06
fiqa_dense,exact_title,23,16,profile_router,0.38471835751882716,0.0,14,1,10,24,3.4886132925748824e-06
fiqa_dense,exact_title,23,16,profile_router,0.38471835751882716,0.0,14,1,50,64,3.4886132925748824e-06
fiqa_dense,exact_title,23,16,profile_router,0.38471835751882716,0.0,14,1,200,214,3.4886132925748824e-06
fiqa_dense,exact_title,23,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,1,15,0.0
fiqa_dense,exact_title,23,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,10,24,0.0
fiqa_dense,exact_title,23,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,50,64,0.0
fiqa_dense,exact_title,23,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,200,214,0.0
fiqa_dense,exact_title,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,23,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,23,64,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,23,64,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,23,64,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,23,64,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,23,64,profile_router,0.38471835751882716,0.0,62,1,1,63,3.485560106734435e-06
fiqa_dense,exact_title,23,64,profile_router,0.38471835751882716,0.0,62,1,10,72,3.485560106734435e-06
fiqa_dense,exact_title,23,64,profile_router,0.38471835751882716,0.0,62,1,50,112,3.485560106734435e-06
fiqa_dense,exact_title,23,64,profile_router,0.38471835751882716,0.0,62,1,200,262,3.485560106734435e-06
fiqa_dense,exact_title,23,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,1,63,0.0
fiqa_dense,exact_title,23,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,10,72,0.0
fiqa_dense,exact_title,23,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,50,112,0.0
fiqa_dense,exact_title,23,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,200,262,0.0
fiqa_dense,exact_title,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,23,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,23,256,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,23,256,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,23,256,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,23,256,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,23,256,profile_router,0.38471835751882716,0.0,64,1,1,65,3.5569467581808566e-06
fiqa_dense,exact_title,23,256,profile_router,0.38471835751882716,0.0,64,1,10,74,3.5569467581808566e-06
fiqa_dense,exact_title,23,256,profile_router,0.38471835751882716,0.0,64,1,50,114,3.5569467581808566e-06
fiqa_dense,exact_title,23,256,profile_router,0.38471835751882716,0.0,64,1,200,264,3.5569467581808566e-06
fiqa_dense,exact_title,23,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,1,65,0.0
fiqa_dense,exact_title,23,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,10,74,0.0
fiqa_dense,exact_title,23,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,50,114,0.0
fiqa_dense,exact_title,23,256,probe_only,0.3921141942640467,0.007395836745219576,64,1,200,264,0.0
fiqa_dense,exact_title,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,23,256,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,47,0,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,47,0,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,47,0,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,47,0,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,47,0,profile_router,0.38471835751882716,0.0,0,1,1,1,3.6800000816583632e-06
fiqa_dense,exact_title,47,0,profile_router,0.38471835751882716,0.0,0,1,10,10,3.6800000816583632e-06
fiqa_dense,exact_title,47,0,profile_router,0.38471835751882716,0.0,0,1,50,50,3.6800000816583632e-06
fiqa_dense,exact_title,47,0,profile_router,0.38471835751882716,0.0,0,1,200,200,3.6800000816583632e-06
fiqa_dense,exact_title,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,1,1,0.0
fiqa_dense,exact_title,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,10,10,0.0
fiqa_dense,exact_title,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,50,50,0.0
fiqa_dense,exact_title,47,0,probe_only,0.3921141942640467,0.007395836745219576,0,1,200,200,0.0
fiqa_dense,exact_title,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,47,0,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,47,16,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,47,16,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,47,16,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,47,16,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,47,16,profile_router,0.38471835751882716,0.0,14,1,1,15,3.6936136893928053e-06
fiqa_dense,exact_title,47,16,profile_router,0.38471835751882716,0.0,14,1,10,24,3.6936136893928053e-06
fiqa_dense,exact_title,47,16,profile_router,0.38471835751882716,0.0,14,1,50,64,3.6936136893928053e-06
fiqa_dense,exact_title,47,16,profile_router,0.38471835751882716,0.0,14,1,200,214,3.6936136893928053e-06
fiqa_dense,exact_title,47,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,1,15,0.0
fiqa_dense,exact_title,47,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,10,24,0.0
fiqa_dense,exact_title,47,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,50,64,0.0
fiqa_dense,exact_title,47,16,probe_only,0.3921141942640467,0.007395836745219576,14,1,200,214,0.0
fiqa_dense,exact_title,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,47,16,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
fiqa_dense,exact_title,47,64,source_router,0.38471835751882716,0.0,0,1,1,1,0.0
fiqa_dense,exact_title,47,64,source_router,0.38471835751882716,0.0,0,1,10,10,0.0
fiqa_dense,exact_title,47,64,source_router,0.38471835751882716,0.0,0,1,50,50,0.0
fiqa_dense,exact_title,47,64,source_router,0.38471835751882716,0.0,0,1,200,200,0.0
fiqa_dense,exact_title,47,64,profile_router,0.38471835751882716,0.0,62,1,1,63,3.4974996621410054e-06
fiqa_dense,exact_title,47,64,profile_router,0.38471835751882716,0.0,62,1,10,72,3.4974996621410054e-06
fiqa_dense,exact_title,47,64,profile_router,0.38471835751882716,0.0,62,1,50,112,3.4974996621410054e-06
fiqa_dense,exact_title,47,64,profile_router,0.38471835751882716,0.0,62,1,200,262,3.4974996621410054e-06
fiqa_dense,exact_title,47,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,1,63,0.0
fiqa_dense,exact_title,47,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,10,72,0.0
fiqa_dense,exact_title,47,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,50,112,0.0
fiqa_dense,exact_title,47,64,probe_only,0.3921141942640467,0.007395836745219576,62,1,200,262,0.0
fiqa_dense,exact_title,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,1,2,0.0
fiqa_dense,exact_title,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,10,20,0.0
fiqa_dense,exact_title,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,50,100,0.0
fiqa_dense,exact_title,47,64,rrf_extra,0.38130329104645855,-0.0034150664723686347,0,2,200,400,0.0
